root,parent,dataset_id,class,name
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,609.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,61.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,611.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,612.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,613.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,614.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,615.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,617.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,618.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,619.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,622.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,623.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,624.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,625.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,627.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,628.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,63.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,632.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,633.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,634.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,635.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,636.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,637.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,638.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,639.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,64.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,640.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,641.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,642.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,645.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,646.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,647.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,648.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,649.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,65.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,650.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,652.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,653.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,655.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,656.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,657.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,658.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,661.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,662.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,663.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,665.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,666.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,668.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,670.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,671.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,672.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,673.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,675.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,676.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,678.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,679.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,68.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,680.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,681.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,683.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,685.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,686.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,687.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,688.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,689.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,690.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,691.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,692.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,693.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,694.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,695.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,696.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,699.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,7.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,70.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,700.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,701.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,702.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,704.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,705.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,706.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,707.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,709.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,71.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,710.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,711.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,712.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,714.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,715.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,716.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,719.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,720.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,76.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,77.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,78.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,79.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,8.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,80.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,82.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,83.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,84.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,85.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,86.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,89.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,90.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,91.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,93.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,94.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,97.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,98.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Tata Safari,99.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,10.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1001.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1002.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1003.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1005.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1006.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1007.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1008.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,101.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1011.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1012.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1014.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1015.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1016.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1017.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1019.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1020.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1021.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1022.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1023.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1025.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1027.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1028.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,103.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1030.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1031.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1032.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1033.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1036.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1037.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1039.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,104.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1040.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1041.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1044.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1045.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1046.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1047.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1048.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1049.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,105.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1050.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1052.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1053.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1054.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1055.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1056.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1057.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1058.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1059.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,106.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1060.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1061.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1062.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1064.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1065.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1066.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1067.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1068.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1069.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,107.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1072.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1073.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1074.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1075.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1076.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1077.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1078.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1079.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,108.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1081.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1082.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1085.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1087.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1088.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1089.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,109.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1091.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1092.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1093.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1094.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1096.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1097.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1098.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1099.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,11.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,110.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1100.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1102.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1103.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1104.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1105.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1106.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1108.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1109.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,111.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1110.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1111.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1112.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1113.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1114.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1115.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1116.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1118.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,112.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1120.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,114.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,115.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,117.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,119.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,12.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,120.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,121.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,122.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1222.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1223.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1224.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1225.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1226.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1227.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1229.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,123.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1230.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1231.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1232.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1233.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1234.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1235.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1237.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1238.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1239.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,124.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1240.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1241.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1242.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1243.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1244.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1245.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1246.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1248.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1249.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,125.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1250.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1251.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1252.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1253.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1254.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1255.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1256.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1257.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1258.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1259.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,126.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1260.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1261.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1262.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1263.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1264.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1265.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1267.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1268.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1269.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,127.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1270.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1271.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1272.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1273.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1274.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1275.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1276.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1277.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1278.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1279.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,128.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1280.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1281.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1282.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1283.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1284.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1285.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1286.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1287.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1288.jpg
D:\mreza\TestProjects\Python\DCGAN,Data,Cars4GAN,Toyota Innova,1289.jpg
